InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV011619,PROD1962,Notebook,1,2024-01-23,177.15,9219,Germany
INV011619,PROD3803,Charger,4,2024-01-23,74.14,9219,Germany
INV011619,PROD4418,Webcam,4,2024-01-23,28.7,9219,Germany
INV011620,PROD3746,Keyboard,1,2023-04-07,20.14,6283,USA
INV011620,PROD5865,Mouse,3,2023-04-07,141.93,6283,USA
INV011621,PROD3803,Charger,4,2023-06-24,144.36,8848,USA
INV011621,PROD0672,Stylus Pen,2,2023-06-24,160.4,8848,USA
INV011621,PROD5377,Calendar,1,2023-06-24,32.85,8848,USA
INV011622,PROD7852,Coffee Mug,3,2023-01-15,61.75,5313,Germany
INV011623,PROD8790,Pen Set,2,2024-02-10,171.81,1916,USA
INV011623,PROD7852,Coffee Mug,1,2024-02-10,81.82,1916,USA
INV011624,PROD4129,Power Bank,2,2023-05-13,117.36,2321,Canada
INV011624,PROD4970,Tablet Cover,2,2023-05-13,160.95,2321,Canada
INV011624,PROD1496,Gaming Chair,4,2023-05-13,157.98,2321,Canada
INV011624,PROD7703,Headphones,4,2023-05-13,54.47,2321,Canada
INV011624,PROD9858,Screen Protector,3,2023-05-13,38.53,2321,Canada
INV011625,PROD2984,Tablet,4,2023-01-18,120.99,6326,France
INV011626,PROD4418,Webcam,3,2023-11-21,72.66,2570,USA
INV011626,PROD0523,Paper Clips,2,2023-11-21,108.33,2570,USA
INV011626,PROD2984,Tablet,4,2023-11-21,15.14,2570,USA
INV011626,PROD1615,Laptop,2,2023-11-21,91.28,2570,USA
INV011626,PROD9673,Smartphone,2,2023-11-21,95.8,2570,USA
INV011627,PROD9673,Smartphone,1,2023-06-02,22.93,7558,USA
INV011627,PROD5377,Calendar,4,2023-06-02,116.59,7558,USA
INV011627,PROD7703,Headphones,2,2023-06-02,173.63,7558,USA
INV011627,PROD9731,USB Drive,4,2023-06-02,11.69,7558,USA
INV011627,PROD1615,Laptop,3,2023-06-02,125.26,7558,USA
INV011628,PROD1962,Notebook,2,2023-03-08,102.02,7733,Germany
INV011628,PROD7852,Coffee Mug,1,2023-03-08,171.94,7733,Germany
INV011628,PROD4418,Webcam,1,2023-03-08,134.01,7733,Germany
INV011629,PROD1690,Monitor,3,2023-03-30,143.25,1771,UK
INV011629,PROD7933,Bluetooth Speaker,2,2023-03-30,52.81,1771,UK
INV011629,PROD0552,Desk Organizer,1,2023-03-30,37.02,1771,UK
INV011629,PROD7124,Desk Lamp,4,2023-03-30,131.15,1771,UK
INV011629,PROD0523,Paper Clips,2,2023-03-30,186.35,1771,UK
INV011630,PROD5865,Mouse,2,2023-09-11,101.52,3977,Germany
INV011630,PROD2984,Tablet,3,2023-09-11,42.89,3977,Germany
INV011630,PROD7124,Desk Lamp,4,2023-09-11,147.46,3977,Germany
INV011630,PROD2354,Phone Case,2,2023-09-11,104.22,3977,Germany
INV011631,PROD6663,Stapler,3,2023-01-19,189.51,1097,Canada
INV011631,PROD6553,Water Bottle,2,2023-01-19,30.19,1097,Canada
INV011631,PROD8790,Pen Set,2,2023-01-19,135.83,1097,Canada
INV011631,PROD5865,Mouse,3,2023-01-19,172.97,1097,Canada
INV011632,PROD8790,Pen Set,4,2024-01-15,30.58,3623,USA
INV011633,PROD3746,Keyboard,3,2024-01-08,160.99,9233,UK
INV011633,PROD1615,Laptop,2,2024-01-08,56.23,9233,UK
INV011634,PROD1690,Monitor,1,2023-05-01,134.04,9697,USA
INV011634,PROD7703,Headphones,2,2023-05-01,137.32,9697,USA
INV011634,PROD4418,Webcam,1,2023-05-01,30.6,9697,USA
INV011635,PROD4970,Tablet Cover,4,2023-02-15,163.2,3066,USA
INV011636,PROD0672,Stylus Pen,1,2023-05-30,125.73,5174,France
INV011636,PROD2984,Tablet,4,2023-05-30,105.38,5174,France
INV011636,PROD1690,Monitor,4,2023-05-30,118.91,5174,France
INV011636,PROD6553,Water Bottle,2,2023-05-30,122.21,5174,France
INV011637,PROD2354,Phone Case,3,2023-12-30,93.9,6785,UK
INV011637,PROD9858,Screen Protector,4,2023-12-30,188.26,6785,UK
INV011638,PROD0552,Desk Organizer,3,2023-03-16,24.43,2586,Germany
INV011638,PROD7703,Headphones,2,2023-03-16,193.89,2586,Germany
INV011638,PROD9731,USB Drive,4,2023-03-16,129.46,2586,Germany
INV011638,PROD1496,Gaming Chair,1,2023-03-16,30.98,2586,Germany
INV011639,PROD7124,Desk Lamp,4,2023-01-02,6.86,6073,USA
INV011640,PROD1615,Laptop,1,2023-11-19,25.54,7315,UK
INV011641,PROD3803,Charger,3,2023-11-27,129.73,8173,UK
INV011641,PROD4970,Tablet Cover,1,2023-11-27,43.69,8173,UK
INV011642,PROD1496,Gaming Chair,3,2023-12-03,118.0,4685,USA
INV011642,PROD1690,Monitor,2,2023-12-03,49.54,4685,USA
INV011642,PROD7852,Coffee Mug,1,2023-12-03,177.72,4685,USA
INV011642,PROD2354,Phone Case,4,2023-12-03,178.28,4685,USA
INV011642,PROD8790,Pen Set,3,2023-12-03,198.08,4685,USA
INV011643,PROD8790,Pen Set,4,2024-01-31,54.22,9444,France
INV011643,PROD0552,Desk Organizer,3,2024-01-31,99.18,9444,France
INV011643,PROD7703,Headphones,3,2024-01-31,171.44,9444,France
INV011643,PROD4970,Tablet Cover,4,2024-01-31,122.42,9444,France
INV011643,PROD1690,Monitor,3,2024-01-31,158.94,9444,France
INV011644,PROD1962,Notebook,3,2023-08-06,86.48,2853,UK
INV011644,PROD8790,Pen Set,1,2023-08-06,28.47,2853,UK
INV011645,PROD1690,Monitor,3,2023-07-15,124.51,1862,France
INV011645,PROD0523,Paper Clips,1,2023-07-15,136.43,1862,France
INV011646,PROD1690,Monitor,4,2023-03-11,124.51,1846,UK
INV011646,PROD9858,Screen Protector,2,2023-03-11,70.82,1846,UK
INV011647,PROD9731,USB Drive,2,2023-02-18,60.41,9210,Germany
INV011647,PROD8790,Pen Set,4,2023-02-18,120.18,9210,Germany
INV011647,PROD6663,Stapler,4,2023-02-18,113.6,9210,Germany
INV011647,PROD2354,Phone Case,4,2023-02-18,81.86,9210,Germany
INV011647,PROD7852,Coffee Mug,4,2023-02-18,67.22,9210,Germany
INV011648,PROD9731,USB Drive,2,2023-01-07,106.11,8646,USA
INV011648,PROD7933,Bluetooth Speaker,4,2023-01-07,91.54,8646,USA
INV011649,PROD0552,Desk Organizer,3,2023-11-25,185.58,2430,France
INV011650,PROD6553,Water Bottle,1,2023-06-21,15.91,6617,UK
INV011650,PROD7852,Coffee Mug,3,2023-06-21,66.47,6617,UK
INV011651,PROD5865,Mouse,1,2023-03-22,158.94,1842,France
INV011651,PROD6553,Water Bottle,3,2023-03-22,80.98,1842,France
INV011652,PROD9858,Screen Protector,1,2023-04-22,12.76,6020,USA
INV011653,PROD3803,Charger,2,2023-11-30,61.89,7381,UK
INV011653,PROD2354,Phone Case,3,2023-11-30,80.89,7381,UK
INV011654,PROD9673,Smartphone,3,2023-07-16,178.61,5074,France
INV011654,PROD1615,Laptop,2,2023-07-16,195.54,5074,France
INV011655,PROD1615,Laptop,1,2023-09-29,41.92,9349,USA
INV011655,PROD1496,Gaming Chair,2,2023-09-29,66.82,9349,USA
INV011655,PROD3746,Keyboard,3,2023-09-29,158.48,9349,USA
INV011655,PROD1690,Monitor,2,2023-09-29,180.31,9349,USA
INV011655,PROD1962,Notebook,4,2023-09-29,95.59,9349,USA
INV011656,PROD4418,Webcam,2,2023-02-17,86.25,1244,USA
INV011657,PROD9673,Smartphone,1,2023-05-06,113.9,2935,UK
INV011658,PROD0552,Desk Organizer,3,2023-03-22,86.08,1162,Germany
INV011658,PROD1496,Gaming Chair,4,2023-03-22,174.88,1162,Germany
INV011658,PROD7124,Desk Lamp,2,2023-03-22,158.12,1162,Germany
INV011659,PROD2354,Phone Case,2,2024-02-25,198.6,2502,Germany
INV011659,PROD7124,Desk Lamp,4,2024-02-25,172.8,2502,Germany
INV011660,PROD9673,Smartphone,3,2023-12-18,153.88,9987,USA
INV011660,PROD0672,Stylus Pen,3,2023-12-18,42.59,9987,USA
INV011661,PROD4970,Tablet Cover,3,2023-09-11,164.76,7065,USA
INV011661,PROD0672,Stylus Pen,1,2023-09-11,98.93,7065,USA
INV011662,PROD1615,Laptop,1,2023-05-25,100.23,5321,USA
INV011662,PROD3746,Keyboard,2,2023-05-25,152.96,5321,USA
INV011662,PROD5865,Mouse,3,2023-05-25,80.8,5321,USA
INV011663,PROD3803,Charger,3,2023-06-27,187.85,9195,Germany
INV011663,PROD7933,Bluetooth Speaker,1,2023-06-27,25.93,9195,Germany
INV011663,PROD0523,Paper Clips,4,2023-06-27,159.18,9195,Germany
INV011664,PROD4418,Webcam,2,2023-10-18,59.8,1289,Canada
INV011664,PROD7703,Headphones,4,2023-10-18,88.38,1289,Canada
INV011665,PROD5377,Calendar,3,2024-02-15,54.3,4044,Germany
INV011665,PROD1690,Monitor,4,2024-02-15,198.77,4044,Germany
INV011666,PROD1615,Laptop,2,2023-04-22,195.65,3422,UK
INV011666,PROD3746,Keyboard,2,2023-04-22,179.46,3422,UK
INV011667,PROD1496,Gaming Chair,1,2023-09-25,57.93,2486,Germany
INV011667,PROD0552,Desk Organizer,3,2023-09-25,107.94,2486,Germany
INV011668,PROD4129,Power Bank,4,2023-06-25,65.84,9059,USA
INV011669,PROD7933,Bluetooth Speaker,1,2023-05-18,129.5,2539,USA
INV011669,PROD0672,Stylus Pen,4,2023-05-18,82.44,2539,USA
INV011669,PROD8790,Pen Set,4,2023-05-18,16.51,2539,USA
INV011669,PROD2354,Phone Case,2,2023-05-18,100.64,2539,USA
INV011670,PROD5377,Calendar,3,2024-02-16,139.08,8285,UK
INV011671,PROD5865,Mouse,4,2023-10-25,148.81,8216,USA
INV011671,PROD3746,Keyboard,4,2023-10-25,196.02,8216,USA
INV011671,PROD1615,Laptop,3,2023-10-25,59.42,8216,USA
INV011672,PROD5865,Mouse,4,2023-09-20,93.97,2567,UK
INV011672,PROD3746,Keyboard,4,2023-09-20,165.33,2567,UK
INV011673,PROD6553,Water Bottle,1,2023-11-23,122.16,9046,Germany
INV011674,PROD2984,Tablet,3,2024-02-08,163.79,9032,USA
INV011674,PROD0552,Desk Organizer,1,2024-02-08,62.94,9032,USA
INV011674,PROD9858,Screen Protector,4,2024-02-08,167.42,9032,USA
INV011674,PROD0523,Paper Clips,3,2024-02-08,146.14,9032,USA
INV011675,PROD7852,Coffee Mug,2,2023-02-27,115.99,5868,Canada
INV011676,PROD1690,Monitor,1,2023-05-09,44.21,1204,Germany
INV011676,PROD7703,Headphones,3,2023-05-09,72.46,1204,Germany
INV011676,PROD0552,Desk Organizer,4,2023-05-09,59.79,1204,Germany
INV011676,PROD5377,Calendar,3,2023-05-09,99.69,1204,Germany
INV011676,PROD5865,Mouse,4,2023-05-09,103.92,1204,Germany
INV011677,PROD4418,Webcam,1,2023-01-08,7.62,2438,USA
INV011677,PROD1690,Monitor,2,2023-01-08,8.47,2438,USA
INV011677,PROD4970,Tablet Cover,2,2023-01-08,154.06,2438,USA
INV011677,PROD1962,Notebook,1,2023-01-08,138.26,2438,USA
INV011678,PROD9858,Screen Protector,4,2024-02-24,58.24,7168,UK
INV011678,PROD0523,Paper Clips,2,2024-02-24,28.96,7168,UK
INV011678,PROD1962,Notebook,4,2024-02-24,24.05,7168,UK
INV011679,PROD1496,Gaming Chair,2,2023-08-04,105.68,8876,France
INV011679,PROD0672,Stylus Pen,3,2023-08-04,171.95,8876,France
INV011679,PROD4418,Webcam,3,2023-08-04,143.43,8876,France
INV011680,PROD8790,Pen Set,1,2023-06-22,150.58,8770,UK
INV011680,PROD2984,Tablet,4,2023-06-22,70.26,8770,UK
INV011680,PROD6663,Stapler,1,2023-06-22,185.44,8770,UK
INV011681,PROD7933,Bluetooth Speaker,1,2023-08-28,113.8,2694,USA
INV011681,PROD8790,Pen Set,4,2023-08-28,193.13,2694,USA
INV011682,PROD1615,Laptop,3,2023-04-18,179.37,9484,France
INV011682,PROD1496,Gaming Chair,3,2023-04-18,140.81,9484,France
INV011683,PROD5377,Calendar,4,2023-12-20,88.72,4174,USA
INV011684,PROD7703,Headphones,1,2023-02-28,132.11,7732,USA
INV011685,PROD9858,Screen Protector,3,2023-03-19,42.01,9465,USA
INV011685,PROD1690,Monitor,4,2023-03-19,199.55,9465,USA
INV011686,PROD4970,Tablet Cover,4,2023-06-04,142.92,3866,Canada
INV011686,PROD0672,Stylus Pen,1,2023-06-04,149.6,3866,Canada
INV011686,PROD5865,Mouse,1,2023-06-04,131.09,3866,Canada
INV011686,PROD3746,Keyboard,2,2023-06-04,103.77,3866,Canada
INV011686,PROD2354,Phone Case,3,2023-06-04,117.59,3866,Canada
INV011687,PROD7124,Desk Lamp,4,2023-04-14,132.42,8257,UK
INV011687,PROD4129,Power Bank,2,2023-04-14,153.64,8257,UK
INV011688,PROD1615,Laptop,2,2023-08-08,158.99,1580,France
INV011688,PROD0552,Desk Organizer,2,2023-08-08,82.0,1580,France
INV011688,PROD1496,Gaming Chair,3,2023-08-08,69.77,1580,France
INV011688,PROD7852,Coffee Mug,3,2023-08-08,153.57,1580,France
INV011689,PROD6663,Stapler,3,2023-08-04,78.92,2865,USA
INV011689,PROD5377,Calendar,3,2023-08-04,169.11,2865,USA
INV011690,PROD1962,Notebook,4,2023-07-25,44.28,5487,Germany
INV011690,PROD5377,Calendar,3,2023-07-25,75.44,5487,Germany
INV011690,PROD9673,Smartphone,3,2023-07-25,74.17,5487,Germany
INV011690,PROD1496,Gaming Chair,4,2023-07-25,183.56,5487,Germany
INV011690,PROD4129,Power Bank,2,2023-07-25,46.24,5487,Germany
INV011691,PROD7852,Coffee Mug,3,2023-09-25,121.7,3311,Canada
INV011691,PROD0552,Desk Organizer,4,2023-09-25,159.13,3311,Canada
INV011691,PROD8790,Pen Set,2,2023-09-25,9.08,3311,Canada
INV011692,PROD1690,Monitor,1,2023-03-18,182.79,6086,UK
INV011692,PROD4970,Tablet Cover,1,2023-03-18,140.33,6086,UK
INV011692,PROD1496,Gaming Chair,1,2023-03-18,56.77,6086,UK
INV011692,PROD5377,Calendar,1,2023-03-18,116.88,6086,UK
INV011692,PROD9673,Smartphone,3,2023-03-18,8.76,6086,UK
INV011693,PROD9858,Screen Protector,1,2023-10-13,120.45,5633,Germany
INV011693,PROD7933,Bluetooth Speaker,2,2023-10-13,119.18,5633,Germany
INV011693,PROD1496,Gaming Chair,1,2023-10-13,105.12,5633,Germany
INV011693,PROD7124,Desk Lamp,2,2023-10-13,8.05,5633,Germany
INV011693,PROD2984,Tablet,3,2023-10-13,123.1,5633,Germany
INV011694,PROD9673,Smartphone,2,2024-01-22,67.59,3793,UK
INV011694,PROD3803,Charger,1,2024-01-22,154.83,3793,UK
INV011695,PROD7124,Desk Lamp,1,2023-04-16,112.62,2325,USA
INV011695,PROD4418,Webcam,2,2023-04-16,19.36,2325,USA
INV011696,PROD8790,Pen Set,1,2023-01-04,8.76,7030,USA
INV011697,PROD9858,Screen Protector,2,2024-02-25,100.93,5231,USA
INV011697,PROD4418,Webcam,2,2024-02-25,133.06,5231,USA
INV011697,PROD3746,Keyboard,4,2024-02-25,197.01,5231,USA
INV011697,PROD6663,Stapler,2,2024-02-25,33.51,5231,USA
INV011697,PROD4129,Power Bank,4,2024-02-25,105.29,5231,USA
INV011698,PROD9673,Smartphone,1,2024-01-26,91.92,5723,Germany
INV011698,PROD4129,Power Bank,1,2024-01-26,46.08,5723,Germany
INV011698,PROD2354,Phone Case,4,2024-01-26,58.68,5723,Germany
INV011699,PROD5865,Mouse,4,2023-05-29,67.44,3177,USA
INV011699,PROD7852,Coffee Mug,4,2023-05-29,68.57,3177,USA
INV011699,PROD9673,Smartphone,4,2023-05-29,91.2,3177,USA
INV011699,PROD6553,Water Bottle,1,2023-05-29,161.12,3177,USA
INV011700,PROD4418,Webcam,2,2023-08-18,110.54,5779,Germany
INV011701,PROD2984,Tablet,2,2023-03-29,145.24,2627,UK
INV011701,PROD9673,Smartphone,4,2023-03-29,141.88,2627,UK
INV011701,PROD3746,Keyboard,4,2023-03-29,139.33,2627,UK
INV011701,PROD0672,Stylus Pen,4,2023-03-29,84.18,2627,UK
INV011702,PROD0672,Stylus Pen,4,2023-09-15,62.86,4311,USA
INV011702,PROD0523,Paper Clips,1,2023-09-15,61.43,4311,USA
INV011702,PROD1962,Notebook,2,2023-09-15,164.31,4311,USA
INV011703,PROD0672,Stylus Pen,4,2023-05-29,110.7,5365,France
INV011703,PROD3746,Keyboard,1,2023-05-29,13.64,5365,France
INV011703,PROD9858,Screen Protector,1,2023-05-29,73.55,5365,France
INV011703,PROD4129,Power Bank,1,2023-05-29,96.12,5365,France
INV011704,PROD5865,Mouse,1,2023-11-18,105.52,1293,USA
INV011704,PROD1615,Laptop,4,2023-11-18,136.38,1293,USA
INV011704,PROD3746,Keyboard,4,2023-11-18,55.26,1293,USA
INV011705,PROD2984,Tablet,2,2023-07-28,85.89,9280,USA
INV011706,PROD4970,Tablet Cover,3,2023-12-12,73.14,2633,USA
INV011706,PROD5865,Mouse,2,2023-12-12,114.38,2633,USA
INV011706,PROD6553,Water Bottle,1,2023-12-12,96.5,2633,USA
INV011706,PROD1615,Laptop,3,2023-12-12,106.56,2633,USA
INV011707,PROD3746,Keyboard,3,2023-02-25,84.85,7798,USA
INV011708,PROD0523,Paper Clips,2,2024-01-23,172.84,5310,USA
INV011708,PROD8790,Pen Set,3,2024-01-23,141.53,5310,USA
INV011708,PROD7124,Desk Lamp,4,2024-01-23,23.05,5310,USA
INV011709,PROD3803,Charger,1,2023-08-31,65.59,1673,USA
INV011709,PROD7852,Coffee Mug,2,2023-08-31,73.07,1673,USA
INV011709,PROD6553,Water Bottle,4,2023-08-31,73.73,1673,USA
INV011710,PROD9731,USB Drive,1,2023-07-23,186.79,7774,USA
INV011710,PROD7124,Desk Lamp,3,2023-07-23,32.46,7774,USA
INV011710,PROD1496,Gaming Chair,1,2023-07-23,119.34,7774,USA
INV011711,PROD6553,Water Bottle,4,2023-09-20,175.66,1439,USA
INV011712,PROD7933,Bluetooth Speaker,1,2023-04-13,174.15,4209,UK
INV011712,PROD5865,Mouse,4,2023-04-13,86.91,4209,UK
INV011712,PROD9673,Smartphone,1,2023-04-13,101.74,4209,UK
INV011712,PROD0672,Stylus Pen,4,2023-04-13,163.6,4209,UK
INV011713,PROD0672,Stylus Pen,1,2023-10-26,146.18,9162,USA
INV011713,PROD4970,Tablet Cover,1,2023-10-26,48.33,9162,USA
INV011714,PROD0552,Desk Organizer,2,2023-05-20,130.33,5624,Germany
INV011714,PROD1496,Gaming Chair,4,2023-05-20,56.96,5624,Germany
INV011715,PROD0672,Stylus Pen,3,2023-05-05,14.02,9882,Germany
INV011715,PROD4970,Tablet Cover,1,2023-05-05,175.31,9882,Germany
INV011716,PROD1615,Laptop,4,2023-04-21,53.73,6037,USA
INV011716,PROD3746,Keyboard,1,2023-04-21,112.42,6037,USA
INV011716,PROD5865,Mouse,1,2023-04-21,197.35,6037,USA
INV011717,PROD4129,Power Bank,3,2023-02-24,105.96,6616,UK
INV011718,PROD0672,Stylus Pen,1,2023-04-23,142.45,5089,USA
INV011718,PROD4970,Tablet Cover,3,2023-04-23,66.44,5089,USA
INV011718,PROD2984,Tablet,2,2023-04-23,186.08,5089,USA
INV011719,PROD0552,Desk Organizer,3,2024-02-24,162.21,9703,USA
INV011719,PROD1690,Monitor,3,2024-02-24,189.78,9703,USA
INV011719,PROD5865,Mouse,2,2024-02-24,89.51,9703,USA
INV011719,PROD4418,Webcam,3,2024-02-24,23.64,9703,USA
INV011719,PROD9858,Screen Protector,4,2024-02-24,12.85,9703,USA
INV011720,PROD7703,Headphones,3,2023-03-03,171.85,7674,UK
INV011720,PROD0552,Desk Organizer,1,2023-03-03,109.09,7674,UK
INV011721,PROD7703,Headphones,4,2023-08-31,59.12,9907,USA
INV011721,PROD4418,Webcam,4,2023-08-31,20.98,9907,USA
INV011722,PROD1690,Monitor,4,2023-12-09,48.93,7854,Canada
INV011723,PROD2354,Phone Case,1,2023-08-07,80.25,5102,USA
INV011723,PROD8790,Pen Set,1,2023-08-07,38.51,5102,USA
INV011724,PROD2354,Phone Case,3,2023-01-01,100.36,1838,USA
INV011724,PROD9673,Smartphone,4,2023-01-01,53.22,1838,USA
INV011724,PROD3803,Charger,1,2023-01-01,179.18,1838,USA
INV011725,PROD9731,USB Drive,2,2023-10-22,139.42,6234,Germany
INV011725,PROD0672,Stylus Pen,2,2023-10-22,74.24,6234,Germany
INV011726,PROD1496,Gaming Chair,2,2023-04-09,40.61,2982,USA
INV011726,PROD7124,Desk Lamp,4,2023-04-09,152.4,2982,USA
INV011726,PROD0552,Desk Organizer,2,2023-04-09,109.06,2982,USA
INV011727,PROD7124,Desk Lamp,1,2023-02-19,21.4,8234,Germany
INV011727,PROD1496,Gaming Chair,4,2023-02-19,89.63,8234,Germany
INV011728,PROD7703,Headphones,3,2023-03-21,51.55,4340,USA
INV011728,PROD1690,Monitor,4,2023-03-21,164.68,4340,USA
INV011729,PROD6663,Stapler,2,2023-02-17,29.67,2608,UK
INV011729,PROD0672,Stylus Pen,4,2023-02-17,144.22,2608,UK
INV011729,PROD1496,Gaming Chair,2,2023-02-17,20.57,2608,UK
INV011730,PROD1962,Notebook,3,2023-04-26,197.45,4708,USA
INV011730,PROD7852,Coffee Mug,2,2023-04-26,29.04,4708,USA
INV011730,PROD7703,Headphones,1,2023-04-26,77.46,4708,USA
INV011730,PROD9858,Screen Protector,2,2023-04-26,120.68,4708,USA
INV011731,PROD3746,Keyboard,3,2023-12-30,192.51,7228,USA
INV011731,PROD1615,Laptop,3,2023-12-30,94.36,7228,USA
INV011731,PROD5865,Mouse,4,2023-12-30,77.63,7228,USA
INV011732,PROD0552,Desk Organizer,3,2023-07-26,143.42,2241,USA
INV011732,PROD7124,Desk Lamp,4,2023-07-26,13.76,2241,USA
INV011732,PROD1496,Gaming Chair,4,2023-07-26,145.53,2241,USA
INV011733,PROD0552,Desk Organizer,3,2023-08-27,159.54,1163,France
INV011733,PROD1962,Notebook,4,2023-08-27,73.62,1163,France
INV011734,PROD4418,Webcam,4,2023-09-05,175.9,9103,UK
INV011734,PROD5377,Calendar,2,2023-09-05,12.85,9103,UK
INV011734,PROD7703,Headphones,1,2023-09-05,159.07,9103,UK
INV011734,PROD1690,Monitor,4,2023-09-05,107.15,9103,UK
INV011735,PROD6553,Water Bottle,3,2023-11-06,156.17,4817,USA
INV011736,PROD7852,Coffee Mug,3,2023-06-09,164.94,7068,France
INV011736,PROD2984,Tablet,2,2023-06-09,165.88,7068,France
INV011736,PROD4970,Tablet Cover,2,2023-06-09,158.07,7068,France
INV011736,PROD8790,Pen Set,3,2023-06-09,64.39,7068,France
INV011736,PROD0552,Desk Organizer,1,2023-06-09,41.34,7068,France
INV011737,PROD6663,Stapler,3,2023-05-13,163.83,7406,USA
INV011738,PROD9673,Smartphone,3,2023-10-23,153.53,4285,USA
INV011738,PROD2354,Phone Case,1,2023-10-23,107.7,4285,USA
INV011738,PROD2984,Tablet,4,2023-10-23,123.1,4285,USA
INV011738,PROD4129,Power Bank,4,2023-10-23,155.81,4285,USA
INV011739,PROD3803,Charger,2,2023-07-08,158.88,4651,USA
INV011740,PROD0672,Stylus Pen,2,2023-06-20,90.37,2354,USA
INV011740,PROD0523,Paper Clips,4,2023-06-20,146.61,2354,USA
INV011740,PROD7703,Headphones,1,2023-06-20,124.05,2354,USA
INV011740,PROD4970,Tablet Cover,3,2023-06-20,91.44,2354,USA
INV011741,PROD8790,Pen Set,1,2023-08-17,109.98,8257,Canada
INV011742,PROD0552,Desk Organizer,4,2023-12-28,142.85,5428,USA
INV011742,PROD6553,Water Bottle,3,2023-12-28,99.16,5428,USA
INV011742,PROD4129,Power Bank,4,2023-12-28,22.21,5428,USA
INV011742,PROD5377,Calendar,4,2023-12-28,71.0,5428,USA
INV011742,PROD7124,Desk Lamp,3,2023-12-28,9.11,5428,USA
INV011743,PROD2354,Phone Case,3,2023-10-13,74.48,2229,USA
INV011743,PROD9673,Smartphone,3,2023-10-13,71.36,2229,USA
INV011743,PROD3803,Charger,2,2023-10-13,177.83,2229,USA
INV011744,PROD1496,Gaming Chair,3,2024-01-19,179.34,1483,France
INV011744,PROD7933,Bluetooth Speaker,4,2024-01-19,198.88,1483,France
INV011744,PROD7703,Headphones,3,2024-01-19,191.52,1483,France
INV011744,PROD0552,Desk Organizer,4,2024-01-19,103.16,1483,France
INV011744,PROD7124,Desk Lamp,1,2024-01-19,97.28,1483,France
INV011745,PROD4418,Webcam,1,2023-10-30,27.29,8830,USA
INV011745,PROD7852,Coffee Mug,2,2023-10-30,13.34,8830,USA
INV011746,PROD6553,Water Bottle,3,2023-04-08,164.19,6447,USA
INV011746,PROD0552,Desk Organizer,1,2023-04-08,65.83,6447,USA
INV011747,PROD7124,Desk Lamp,3,2023-12-29,14.67,2892,USA
INV011747,PROD4129,Power Bank,4,2023-12-29,173.14,2892,USA
INV011747,PROD0552,Desk Organizer,2,2023-12-29,139.85,2892,USA
INV011748,PROD5865,Mouse,4,2023-11-02,114.3,7444,France
INV011749,PROD8790,Pen Set,1,2024-01-02,12.79,8903,UK
INV011750,PROD1962,Notebook,4,2023-10-08,50.93,4168,USA
INV011750,PROD1496,Gaming Chair,2,2023-10-08,19.02,4168,USA
INV011750,PROD0552,Desk Organizer,1,2023-10-08,67.15,4168,USA
INV011750,PROD4970,Tablet Cover,1,2023-10-08,154.39,4168,USA
INV011751,PROD1496,Gaming Chair,4,2023-10-31,7.92,6789,Germany
INV011751,PROD5377,Calendar,1,2023-10-31,107.2,6789,Germany
INV011752,PROD0552,Desk Organizer,3,2023-11-14,67.89,9896,Canada
INV011753,PROD3803,Charger,2,2023-02-10,48.06,7117,USA
INV011753,PROD4970,Tablet Cover,3,2023-02-10,96.92,7117,USA
INV011753,PROD0523,Paper Clips,1,2023-02-10,187.98,7117,USA
INV011753,PROD1615,Laptop,1,2023-02-10,158.2,7117,USA
INV011754,PROD1962,Notebook,1,2023-09-09,72.81,4236,France
INV011755,PROD1615,Laptop,1,2023-04-02,196.58,6644,France
INV011755,PROD2984,Tablet,4,2023-04-02,129.92,6644,France
INV011755,PROD7703,Headphones,4,2023-04-02,155.94,6644,France
INV011755,PROD5865,Mouse,1,2023-04-02,119.67,6644,France
INV011756,PROD1496,Gaming Chair,3,2024-01-19,121.65,5172,France
INV011756,PROD5865,Mouse,2,2024-01-19,97.22,5172,France
INV011756,PROD9731,USB Drive,3,2024-01-19,86.24,5172,France
INV011756,PROD2354,Phone Case,4,2024-01-19,107.46,5172,France
INV011756,PROD6663,Stapler,4,2024-01-19,121.93,5172,France
INV011757,PROD0523,Paper Clips,2,2023-05-16,153.36,8749,Germany
INV011758,PROD9858,Screen Protector,1,2024-01-09,94.39,5139,UK
INV011758,PROD3803,Charger,4,2024-01-09,17.08,5139,UK
INV011758,PROD2354,Phone Case,3,2024-01-09,122.28,5139,UK
INV011758,PROD9673,Smartphone,4,2024-01-09,92.99,5139,UK
INV011759,PROD1496,Gaming Chair,2,2024-01-31,80.42,9401,Germany
INV011760,PROD0552,Desk Organizer,4,2023-04-22,70.38,5795,UK
INV011760,PROD0523,Paper Clips,4,2023-04-22,37.78,5795,UK
INV011760,PROD3803,Charger,1,2023-04-22,32.44,5795,UK
INV011760,PROD9731,USB Drive,2,2023-04-22,40.02,5795,UK
INV011761,PROD6663,Stapler,1,2024-02-02,13.89,9149,UK
INV011761,PROD6553,Water Bottle,2,2024-02-02,40.25,9149,UK
INV011761,PROD5865,Mouse,1,2024-02-02,31.26,9149,UK
